Label,area1,area2,area3,area4,area5
Parasitized,31,25.5,10332.5,0,0
Parasitized,173,15357,0,0,0
Parasitized,11.5,13391,0,0,0
Parasitized,8.5,115.5,27,8854.5,0
Parasitized,10006.5,0,0,0,0
Parasitized,361.5,11117.5,0,0,0
Parasitized,7040.5,0,0,0,0
Parasitized,11217.5,0,0,0,0
Parasitized,8916.5,0,0,0,0
Parasitized,100,19,15,2,8975.5
Parasitized,21,86.5,110.5,21,19
Parasitized,313.5,16703.5,0,0,0
Parasitized,9.5,9,7796.5,0,0
Parasitized,112,19,11072.5,0,0
Parasitized,7,67,263,11533,0
Parasitized,220,14317,0,0,0
Parasitized,226,2,90.5,10204,0
Parasitized,199,26,13115.5,0,0
Parasitized,67,64.5,11551,0,0
Parasitized,92,162.5,9881.5,0,0
Parasitized,13174,0,0,0,0
Parasitized,79.5,41,18,135.5,13
Parasitized,210.5,11267.5,0,0,0
Parasitized,54,10485,0,0,0
Parasitized,71.5,14338,0,0,0
Parasitized,4,45.5,352.5,6451.5,0
Parasitized,106,131.5,12139.5,0,0
Parasitized,18.5,11898.5,0,0,0
Parasitized,11418,0,0,0,0
Parasitized,10,35,57.5,7,44.5
Parasitized,241.5,253,16641.5,0,0
Parasitized,10,158.5,10642.5,0,0
Parasitized,173.5,11446.5,0,0,0
Parasitized,117.5,2,185,10153.5,0
Parasitized,16.5,18.5,136.5,210,10519
Parasitized,137,9841,0,0,0
Parasitized,39.5,175.5,8013.5,0,0
Parasitized,30.5,8.5,10549.5,0,0
Parasitized,218.5,16156.5,0,0,0
Parasitized,133,13138,0,0,0
Parasitized,269,14101,0,0,0
Parasitized,140,13.5,11031.5,0,0
Parasitized,178.5,64.5,15343.5,0,0
Parasitized,205,6425.5,0,0,0
Parasitized,136.5,13.5,8533.5,0,0
Parasitized,15349.5,0,0,0,0
Parasitized,199.5,4836.5,0,0,0
Parasitized,147.5,10,11948,0,0
Parasitized,55.5,10434,0,0,0
Parasitized,15,365.5,12289,0,0
Parasitized,230,5.5,9905.5,0,0
Parasitized,8643,0,0,0,0
Parasitized,70,443,12831.5,0,0
Parasitized,331.5,11221.5,0,0,0
Parasitized,5,113.5,317,14280,0
Parasitized,30.5,345.5,4360.5,0,0
Parasitized,268,11961.5,0,0,0
Parasitized,38.5,220.5,9196.5,0,0
Parasitized,122,227,10351,0,0
Parasitized,4,299,16753,0,0
Parasitized,12769,0,0,0,0
Parasitized,134,50,12653,0,0
Parasitized,236.5,8.5,14709,0,0
Parasitized,334.5,16002.5,0,0,0
Parasitized,140.5,13865.5,0,0,0
Parasitized,266.5,46,16321,0,0
Parasitized,12.5,176.5,15713.5,0,0
Parasitized,209.5,13093.5,0,0,0
Parasitized,181,70,10957,0,0
Parasitized,180,9872.5,0,0,0
Parasitized,10.5,197.5,15290.5,0,0
Parasitized,18,11.5,169,12065,0
Parasitized,65.5,154.5,10135,0,0
Parasitized,163,12462,0,0,0
Parasitized,11987,0,0,0,0
Parasitized,206.5,50.5,164,11962,0
Parasitized,107,174,14452.5,0,0
Parasitized,41,96.5,164.5,60,101
Parasitized,36.5,250.5,18.5,134.5,78.5
Parasitized,284.5,166,11509.5,0,0
Parasitized,206,8068.5,0,0,0
Parasitized,103.5,172.5,11413,0,0
Parasitized,73,43.5,265.5,10490.5,0
Parasitized,11474.5,0,0,0,0
Parasitized,195,14979.5,0,0,0
Parasitized,10065,0,0,0,0
Parasitized,272.5,9078.5,0,0,0
Parasitized,155.5,10221,0,0,0
Parasitized,80,37,14316.5,0,0
Parasitized,215,10058.5,0,0,0
Parasitized,12.5,174.5,4,8.5,9122
Parasitized,202.5,13881.5,0,0,0
Parasitized,179,11537,0,0,0
Parasitized,176.5,11852.5,0,0,0
Parasitized,360.5,11813,0,0,0
Parasitized,191,11350.5,0,0,0
Parasitized,244.5,12313.5,0,0,0
Parasitized,146.5,14363,0,0,0
Parasitized,67.5,96,14749.5,0,0
Parasitized,235.5,11885,0,0,0
Parasitized,191.5,13301.5,0,0,0
Parasitized,8532.5,0,0,0,0
Parasitized,23.5,12679,0,0,0
Parasitized,294.5,9367.5,0,0,0
Parasitized,5324,0,0,0,0
Parasitized,172,11045,0,0,0
Parasitized,320.5,11921,0,0,0
Parasitized,399.5,10938.5,0,0,0
Parasitized,12480,0,0,0,0
Parasitized,372,13647,0,0,0
Parasitized,113,244.5,14828.5,0,0
Parasitized,48.5,8774.5,0,0,0
Parasitized,9942.5,0,0,0,0
Parasitized,8964,0,0,0,0
Parasitized,567,12379,0,0,0
Parasitized,64.5,510.5,11348.5,0,0
Parasitized,327,30.5,11874.5,0,0
Parasitized,124,5.5,10274.5,0,0
Parasitized,216,33.5,7,11661.5,0
Parasitized,23,453.5,20,10044,0
Parasitized,437,15268,0,0,0
Parasitized,81.5,4,15522.5,0,0
Parasitized,37.5,88,15661.5,0,0
Parasitized,639,10344,0,0,0
Parasitized,159.5,10536.5,0,0,0
Parasitized,243,11448,0,0,0
Parasitized,567,10610,0,0,0
Parasitized,5.5,11751,0,0,0
Parasitized,15,10884,0,0,0
Parasitized,291.5,13488,0,0,0
Parasitized,415,9941.5,0,0,0
Parasitized,652.5,737,15311.5,0,0
Parasitized,151.5,38.5,17619.5,0,0
Parasitized,678,10195,0,0,0
Parasitized,61.5,27,16.5,329.5,292.5
Parasitized,8960,0,0,0,0
Parasitized,16.5,12642.5,136.5,0,0
Parasitized,53,10042.5,0,0,0
Parasitized,372.5,10537,0,0,0
Parasitized,143.5,117,18234,0,0
Parasitized,183.5,65,14077.5,0,0
Parasitized,192.5,255,11345,0,0
Parasitized,12009.5,0,0,0,0
Parasitized,16.5,51.5,165.5,5.5,14921.5
Parasitized,149.5,12414,0,0,0
Parasitized,8.5,216,270,10235,0
Parasitized,330,13,8343,0,0
Parasitized,137,13369.5,0,0,0
Parasitized,580,11320,0,0,0
Parasitized,9410.5,0,0,0,0
Parasitized,5.5,383.5,13823.5,0,0
Parasitized,9730.5,0,0,0,0
Parasitized,2,10951.5,0,0,0
Parasitized,11090,0,0,0,0
Parasitized,13662.5,0,0,0,0
Parasitized,10034,0,0,0,0
Parasitized,562,5254.5,0,0,0
Parasitized,524.5,10833,0,0,0
Parasitized,11419,0,0,0,0
Parasitized,0.5,581,9309.5,0,0
Parasitized,36.5,461,6,10415,0
Parasitized,164.5,83,14932.5,0,0
Parasitized,7,13.5,9009.5,0,0
Parasitized,617,13145,0,0,0
Parasitized,460.5,12183,0,0,0
Parasitized,4,178,10785.5,0,0
Parasitized,674.5,9208,0,0,0
Parasitized,7574.5,0,0,0,0
Parasitized,44,20,10096.5,0,0
Parasitized,2,166,15576,0,0
Parasitized,448,14611,0,0,0
Parasitized,370,12582.5,0,0,0
Parasitized,454,8885.5,0,0,0
Parasitized,28.5,10358.5,0,0,0
Parasitized,542,13744.5,0,0,0
Parasitized,199,12864.5,0,0,0
Parasitized,7.5,51,143.5,237.5,12604.5
Parasitized,9292,0,0,0,0
Parasitized,219,14172,0,0,0
Parasitized,455,11165,0,0,0
Parasitized,22,200,57,12229,0
Parasitized,51.5,376,12079,0,0
Parasitized,62.5,177,14756,0,0
Parasitized,395,13603,0,0,0
Parasitized,9,11433,0,0,0
Parasitized,64.5,261,300.5,21.5,27.5
Parasitized,538,14419,0,0,0
Parasitized,15,20,2,537,200.5
Parasitized,574,14583.5,0,0,0
Parasitized,12461,0,0,0,0
Parasitized,9729.5,0,0,0,0
Parasitized,442.5,13070.5,0,0,0
Parasitized,0.5,0.5,9876,0,0
Parasitized,5,112.5,209,14801,0
Parasitized,8.5,25.5,8.5,199.5,16987
Parasitized,171.5,9180,0,0,0
Parasitized,218,11284,0,0,0
Parasitized,190,13278,0,0,0
Parasitized,9979,0,0,0,0
Parasitized,198.5,8431.5,0,0,0
Parasitized,50.5,11306.5,0,0,0
Parasitized,157,11784.5,0,0,0
Parasitized,211.5,11248.5,0,0,0
Parasitized,178.5,12176.5,0,0,0
Parasitized,208,11644,0,0,0
Parasitized,333.5,12121.5,0,0,0
Parasitized,13188,0,0,0,0
Parasitized,13186.5,0,0,0,0
Parasitized,256,12547,0,0,0
Parasitized,296.5,18011.5,0,0,0
Parasitized,9655.5,0,0,0,0
Parasitized,180,90,16449,0,0
Parasitized,92.5,121,10007.5,0,0
Parasitized,155,12145,0,0,0
Parasitized,32,14246,0,0,0
Parasitized,13559,0,0,0,0
Parasitized,119,125.5,15862,0,0
Parasitized,8525,0,0,0,0
Parasitized,361.5,8987,0,0,0
Parasitized,168.5,13814.5,0,0,0
Parasitized,12061,0,0,0,0
Parasitized,162,18661.5,0,0,0
Parasitized,17100.5,0,0,0,0
Parasitized,160,9173.5,0,0,0
Parasitized,163.5,13800,0,0,0
Parasitized,198,6,19097.5,0,0
Parasitized,159.5,12.5,12508,0,0
Parasitized,16200,0,0,0,0
Parasitized,15037,0,0,0,0
Parasitized,145.5,289,16602,0,0
Parasitized,160,17098,0,0,0
Parasitized,180.5,13455.5,0,0,0
Parasitized,202,22597.5,0,0,0
Parasitized,44,280,17603,0,0
Parasitized,9224,0,0,0,0
Parasitized,272.5,16862,0,0,0
Parasitized,13014.5,0,0,0,0
Parasitized,119,9529.5,0,0,0
Parasitized,133,17235.5,0,0,0
Parasitized,153,8368,0,0,0
Parasitized,136,10999,0,0,0
Parasitized,33.5,6057,0,0,0
Parasitized,192.5,11718.5,0,0,0
Parasitized,92.5,11859,0,0,0
Parasitized,11773,0,0,0,0
Parasitized,128,11831.5,0,0,0
Parasitized,149,10345.5,0,0,0
Parasitized,9366,0,0,0,0
Parasitized,189.5,12371.5,0,0,0
Parasitized,122,9508.5,0,0,0
Parasitized,53.5,10455.5,0,0,0
Parasitized,8772,0,0,0,0
Parasitized,63.5,12524.5,0,0,0
Parasitized,11969,0,0,0,0
Parasitized,13369,0,0,0,0
Parasitized,2,354.5,10807,0,0
Parasitized,188,12353.5,0,0,0
Parasitized,4,211.5,9562,0,0
Parasitized,141.5,14501,0,0,0
Parasitized,147.5,189,12709,0,0
Parasitized,168.5,15508.5,0,0,0
Parasitized,12868.5,0,0,0,0
Parasitized,184,14496.5,0,0,0
Parasitized,354.5,11171.5,0,0,0
Parasitized,5763.5,0,0,0,0
Parasitized,279.5,11157.5,0,0,0
Parasitized,31.5,238,24.5,2,20
Parasitized,291,13196.5,0,0,0
Parasitized,86.5,244.5,126.5,2,17.5
Parasitized,4,255.5,14622.5,0,0
Parasitized,206,11268,0,0,0
Parasitized,14742.5,0,0,0,0
Parasitized,193.5,16143.5,0,0,0
Parasitized,168,27.5,4,180,14297
Parasitized,11207,0,0,0,0
Parasitized,14296.5,0,0,0,0
Parasitized,12465.5,0,0,0,0
Parasitized,179,15971,0,0,0
Parasitized,28,219,8164.5,0,0
Parasitized,12304,0,0,0,0
Parasitized,175.5,16707,0,0,0
Parasitized,7,123.5,10793.5,0,0
Parasitized,133,294,5.5,15402,0
Parasitized,190.5,13467,0,0,0
Parasitized,7085,0,0,0,0
Parasitized,10526,0,0,0,0
Parasitized,22,204.5,15224,0,0
Parasitized,126.5,12160,0,0,0
Parasitized,170,14130.5,0,0,0
Parasitized,234.5,14579,0,0,0
Parasitized,201,14907,0,0,0
Parasitized,110.5,11,5874.5,0,0
Parasitized,8.5,211,240,186,86.5
Parasitized,8733,0,0,0,0
Parasitized,25.5,8.5,9701.5,0,0
Parasitized,136,14551.5,0,0,0
Parasitized,146.5,13734.5,0,0,0
Parasitized,16399.5,0,0,0,0
Parasitized,11623,0,0,0,0
Parasitized,10699,0,0,0,0
Parasitized,229.5,7679.5,0,0,0
Parasitized,170,12602,0,0,0
Parasitized,13039.5,0,0,0,0
Parasitized,181.5,17626,0,0,0
Parasitized,182.5,16302,0,0,0
Parasitized,42,20.5,17,148,13665.5
Parasitized,17805.5,0,0,0,0
Parasitized,12093.5,0,0,0,0
Parasitized,166,14439,326.5,0,0
Parasitized,13411.5,0,0,0,0
Parasitized,213.5,14565,0,0,0
Parasitized,7,13.5,17.5,11.5,16320
Parasitized,167.5,8.5,7,236,14560
Parasitized,186,12740,0,0,0
Parasitized,3,356.5,153,14058,0
Parasitized,230.5,13775,0,0,0
Parasitized,78,134,14937.5,0,0
Parasitized,98,18852.5,0,0,0
Parasitized,195.5,13917,0,0,0
Parasitized,16.5,14038.5,0,0,0
Parasitized,13372.5,0,0,0,0
Parasitized,92,169,16442.5,0,0
Parasitized,186.5,18060.5,0,0,0
Parasitized,157.5,12965,0,0,0
Parasitized,25.5,12725.5,0,0,0
Parasitized,184,15039.5,0,0,0
Parasitized,19,12732,0,0,0
Parasitized,259.5,16031,0,0,0
Parasitized,304.5,21.5,18033,0,0
Parasitized,13561,0,0,0,0
Parasitized,121,204.5,55,217,11386
Parasitized,10,12871,0,0,0
Parasitized,281.5,233,15595,0,0
Parasitized,163,11493.5,0,0,0
Parasitized,205.5,16317,0,0,0
Parasitized,142.5,63.5,14253.5,221,0
Parasitized,15.5,39,8.5,27,256
Parasitized,230.5,197.5,18584.5,0,0
Parasitized,87,176.5,17172.5,0,0
Parasitized,179,17938.5,0,0,0
Parasitized,227,17815.5,0,0,0
Parasitized,10961.5,0,0,0,0
Parasitized,81.5,8809.5,0,0,0
Parasitized,83,126.5,13637,0,0
Parasitized,35,18.5,12254.5,0,0
Parasitized,203.5,14380,0,0,0
Parasitized,220,14879,0,0,0
Parasitized,4,54.5,21,203,11299.5
Parasitized,4,74.5,47,56.5,12281
Parasitized,14208.5,0,0,0,0
Parasitized,23.5,48,14927.5,0,0
Parasitized,134.5,90.5,4,13823.5,0
Parasitized,185,18497,0,0,0
Parasitized,248.5,2,111.5,174,13330.5
Parasitized,136.5,98.5,13853,0,0
Parasitized,19,12354.5,0,0,0
Parasitized,8479.5,0,0,0,0
Parasitized,0,13155,0,0,0
Parasitized,7430,0,0,0,0
Parasitized,200,167,2.5,6605.5,0
Parasitized,422,41,9658.5,0,0
Parasitized,151.5,8746,0,0,0
Parasitized,10,14.5,8.5,10767.5,0
Parasitized,145,14.5,326.5,7.5,106.5
Parasitized,13514.5,0,0,0,0
Parasitized,12497,0,0,0,0
Parasitized,176,13814.5,0,0,0
Parasitized,11036,0,0,0,0
Parasitized,10201,0,0,0,0
Parasitized,188,14070,0,0,0
Parasitized,235.5,10,39,233,2
Parasitized,10795.5,0,0,0,0
Parasitized,331,9204,0,0,0
Parasitized,12725,0,0,0,0
Parasitized,261,14220.5,0,0,0
Parasitized,172,14993.5,0,0,0
Parasitized,9316.5,0,0,0,0
Parasitized,15803.5,0,0,0,0
Parasitized,111.5,11354.5,0,0,0
Parasitized,2,315,15136,0,0
Parasitized,185.5,13919,0,0,0
Parasitized,159,20,13362.5,0,0
Parasitized,211.5,212.5,37,29,194.5
Parasitized,12469,0,0,0,0
Parasitized,174,11491,0,0,0
Parasitized,13.5,54.5,53.5,211,15361
Parasitized,108.5,2,225.5,17992.5,0
Parasitized,184,14663.5,0,0,0
Parasitized,265.5,199.5,15572.5,0,0
Parasitized,162.5,14841.5,0,0,0
Parasitized,168.5,11238,0,0,0
Parasitized,359.5,16930.5,0,0,0
Parasitized,202.5,14183,0,0,0
Parasitized,5560.5,0,0,0,0
Parasitized,218,191.5,189,11728.5,0
Parasitized,179,15072.5,0,0,0
Parasitized,179.5,13006,0,0,0
Parasitized,17614,0,0,0,0
Parasitized,299.5,203,15375.5,0,0
Parasitized,12053,0,0,0,0
Parasitized,5.5,211.5,13919.5,0,0
Parasitized,7,193.5,12964,0,0
Parasitized,215.5,53,13.5,16436.5,0
Parasitized,19,15827,0,0,0
Parasitized,11924.5,0,0,0,0
Parasitized,90.5,102.5,12242.5,0,0
Parasitized,222.5,16406,0,0,0
Parasitized,252,10019.5,0,0,0
Parasitized,206,15231.5,0,0,0
Parasitized,196,16436.5,0,0,0
Parasitized,25.5,14145.5,0,0,0
Parasitized,188,338,14166,0,0
Parasitized,53.5,142,17355.5,0,0
Parasitized,218.5,14464,0,0,0
Parasitized,12601,0,0,0,0
Parasitized,98.5,225.5,161.5,86.5,11842
Parasitized,179.5,14991.5,0,0,0
Parasitized,168.5,13539,0,0,0
Parasitized,208.5,12084,0,0,0
Parasitized,238.5,11270.5,0,0,0
Parasitized,10934.5,0,0,0,0
Parasitized,43,9882.5,0,0,0
Parasitized,13803.5,0,0,0,0
Parasitized,195,228,14561,0,0
Parasitized,2,12660.5,0,0,0
Parasitized,170.5,85,88,174.5,15873
Parasitized,15.5,2,17,158,10870
Parasitized,11585,0,0,0,0
Parasitized,149.5,12034.5,0,0,0
Parasitized,160,215.5,12824,0,0
Parasitized,38,16844,0,0,0
Parasitized,13223.5,0,0,0,0
Parasitized,121,45,214,15204.5,0
Parasitized,49.5,11062.5,0,0,0
Parasitized,14,169.5,13694.5,0,0
Parasitized,11658,0,0,0,0
Parasitized,217,8.5,10612.5,0,0
Parasitized,217.5,0.5,14808.5,0,0
Parasitized,92,210,11896,0,0
Parasitized,221,14138,0,0,0
Parasitized,151,2,106.5,85,11186
Parasitized,11408.5,0,0,0,0
Parasitized,178.5,15611,0,0,0
Parasitized,186.5,11,26,232.5,21
Parasitized,5451.5,0,0,0,0
Parasitized,176.5,12595.5,0,0,0
Parasitized,51.5,8,123,28.5,779.5
Parasitized,65,149.5,12,180.5,350.5
Parasitized,181,138.5,13573,0,0
Parasitized,279,31,4,11005,0
Parasitized,149.5,43.5,10477.5,0,0
Parasitized,203,82.5,12509.5,0,0
Parasitized,107.5,282,2,94.5,183
Parasitized,200.5,79.5,88,11141,0
Parasitized,190.5,70,221,50,7
Parasitized,180.5,13143,0,0,0
Parasitized,188,211,14640,0,0
Parasitized,205,13712,0,0,0
Parasitized,142,10207,0,0,0
Parasitized,8.5,4,193.5,12047,0
Parasitized,2,11740,0,0,0
Parasitized,174.5,15332.5,0,0,0
Parasitized,117.5,168,11435,0,0
Parasitized,11.5,174.5,62.5,12562,0
Parasitized,12372,0,0,0,0
Parasitized,187,10762.5,0,0,0
Parasitized,197.5,12285.5,0,0,0
Parasitized,7,2,7,7786,0
Parasitized,214,9866,0,0,0
Parasitized,192.5,13163.5,0,0,0
Parasitized,145,88,16620,0,0
Parasitized,32,17134.5,0,0,0
Parasitized,13231,0,0,0,0
Parasitized,101,117.5,11278.5,0,0
Parasitized,15,12.5,188.5,13162.5,0
Parasitized,193.5,13432.5,0,0,0
Parasitized,29,155,12263,0,0
Parasitized,144,12454.5,0,0,0
Parasitized,167,12552.5,0,0,0
Parasitized,210,15286,0,0,0
Parasitized,16.5,174,16857,0,0
Parasitized,10228.5,0,0,0,0
Parasitized,178.5,11879.5,0,0,0
Parasitized,10122,0,0,0,0
Parasitized,119,11248.5,0,0,0
Parasitized,213,15465.5,0,0,0
Parasitized,172.5,128.5,11017,0,0
Parasitized,7408,0,0,0,0
Parasitized,68.5,174,11248.5,0,0
Parasitized,42,19.5,13290,0,0
Parasitized,224.5,13879,0,0,0
Parasitized,13729.5,7,0,0,0
Parasitized,178.5,14432.5,0,0,0
Parasitized,168,11783.5,0,0,0
Parasitized,66.5,152.5,14806,0,0
Parasitized,152,15,13307,0,0
Parasitized,155.5,11801,0,0,0
Parasitized,137,11877.5,0,0,0
Parasitized,174.5,7947.5,0,0,0
Parasitized,1.5,12059,0,0,0
Parasitized,84,79,13018.5,0,0
Parasitized,175.5,261.5,10645.5,0,0
Parasitized,139,17652.5,0,0,0
Parasitized,245.5,60.5,10377.5,0,0
Parasitized,205,18034.5,0,0,0
Parasitized,178.5,185,13453.5,0,0
Parasitized,217.5,150,14450,0,0
Parasitized,179,14411.5,0,0,0
Parasitized,176.5,153,16074,0,0
Parasitized,15454.5,0,0,0,0
Parasitized,185,167.5,18630,0,0
Parasitized,168.5,12.5,16086.5,0,0
Parasitized,13034,0,0,0,0
Parasitized,194,12323.5,0,0,0
Parasitized,9240,0,0,0,0
Parasitized,281,14986,0,0,0
Parasitized,193,31,19288,0,0
Parasitized,172.5,11503,0,0,0
Parasitized,49.5,10865,0,0,0
Parasitized,171,180,16034,0,0
Parasitized,172,12975,0,0,0
Parasitized,128,15529,0,0,0
Parasitized,160.5,16752,0,0,0
Parasitized,15324.5,0,0,0,0
Parasitized,271.5,13850.5,0,0,0
Parasitized,153.5,15925.5,0,0,0
Parasitized,162.5,13077.5,0,0,0
Parasitized,329,18546,0,0,0
Parasitized,142,15155.5,0,0,0
Parasitized,175.5,20427.5,0,0,0
Parasitized,25,193.5,25472,0,0
Parasitized,25,14898,0,0,0
Parasitized,14749.5,0,0,0,0
Parasitized,39,192.5,13765,0,0
Parasitized,77.5,17925.5,0,0,0
Parasitized,13008.5,0,0,0,0
Parasitized,8813,0,0,0,0
Parasitized,195,11290,0,0,0
Parasitized,183.5,15191,0,0,0
Parasitized,19,34,12425,0,0
Parasitized,10476.5,0,0,0,0
Parasitized,12.5,178,16289.5,0,0
Parasitized,193,8782.5,0,0,0
Parasitized,36,165,19127,0,0
Parasitized,9193.5,26.5,1,0,0
Parasitized,310,10,199,14097.5,0
Parasitized,182,15398.5,0,0,0
Parasitized,17249,0,0,0,0
Parasitized,218,186.5,15246,0,0
Parasitized,185,15767,0,0,0
Parasitized,1.5,20,173,17117,0
Parasitized,180,14103,0,0,0
Parasitized,192,168,13363.5,0,0
Parasitized,198,15501,0,0,0
Parasitized,170.5,1,13548,0,0
Parasitized,184.5,24496.5,0,0,0
Parasitized,16523.5,0,0,0,0
Parasitized,206,39,7862.5,0,0
Parasitized,174.5,16287,0,0,0
Parasitized,167.5,12219.5,0,0,0
Parasitized,9.5,250,285,15,14669
Parasitized,97.5,132,13315.5,0,0
Parasitized,9407,0,0,0,0
Parasitized,167.5,14833.5,0,0,0
Parasitized,192,17903.5,0,0,0
Parasitized,208.5,16989,0,0,0
Parasitized,167,10,112,192,15361
Parasitized,9562,0,0,0,0
Parasitized,199.5,183,14998.5,0,0
Parasitized,212.5,14885.5,0,0,0
Parasitized,187,13163,0,0,0
Parasitized,181,16045,0,0,0
Parasitized,12028,0,0,0,0
Parasitized,126,16387,0,0,0
Parasitized,54.5,12821,0,0,0
Parasitized,179,162,17477.5,0,0
Parasitized,180.5,225,18832,0,0
Parasitized,9234,0,0,0,0
Parasitized,144,18491,0,0,0
Parasitized,113,104,18480,0,0
Parasitized,205.5,17658.5,0,0,0
Parasitized,13826,0,0,0,0
Parasitized,168,0,20688,0,0
Parasitized,13899.5,0,0,0,0
Parasitized,191.5,17186,0,0,0
Parasitized,174.5,15056,0,0,0
Parasitized,160,179,14375.5,0,0
Parasitized,225,233.5,15215,0,0
Parasitized,180.5,17177.5,0,0,0
Parasitized,187,14597.5,0,0,0
Parasitized,224,164,16197.5,0,0
Parasitized,57,146.5,191.5,15057.5,0
Parasitized,168,15860.5,0,0,0
Parasitized,282.5,12067.5,0,0,0
Parasitized,205,15111.5,0,0,0
Parasitized,11085.5,0,0,0,0
Parasitized,173.5,8925.5,0,0,0
Parasitized,49,108.5,18550.5,0,0
Parasitized,1,21.5,180.5,13776,0
Parasitized,14105,0,0,0,0
Parasitized,228.5,18782,0,0,0
Parasitized,228,10396,0,0,0
Parasitized,94,237,11286,0,0
Parasitized,8.5,189,23.5,362,70.5
Parasitized,200.5,170,200,38.5,101.5
Parasitized,52,168,16131,0,0
Parasitized,200.5,11691,0,0,0
Parasitized,163,17712.5,0,0,0
Parasitized,130,15676.5,163,0,0
Parasitized,94.5,16424,0,0,0
Parasitized,114,14081,0,0,0
Parasitized,157.5,10697,0,0,0
Parasitized,174.5,102.5,17643,0,0
Parasitized,25,185.5,13929,0,0
Parasitized,149,13522.5,0,0,0
Parasitized,189.5,12517.5,0,0,0
Parasitized,32.5,248.5,18669,0,0
Parasitized,252.5,12158.5,0,0,0
Parasitized,363,179,16037,0,0
Parasitized,197.5,16993,0,0,0
Parasitized,12712,0,0,0,0
Parasitized,15756,0,0,0,0
Parasitized,12,185,10759.5,0,0
Parasitized,193,12266.5,0,0,0
Parasitized,184.5,14228,0,0,0
Parasitized,18154,0,0,0,0
Parasitized,191,11475,0,0,0
Parasitized,157.5,174.5,17650.5,0,0
Parasitized,203.5,17026.5,0,0,0
Parasitized,168,20911,0,0,0
Parasitized,106,111.5,16306.5,0,0
Parasitized,12614,0,0,0,0
Parasitized,217.5,124,13409,0,0
Parasitized,172,199.5,14176.5,0,0
Parasitized,41,229,15692.5,0,0
Parasitized,10,39,10658.5,0,0
Parasitized,206,16145,0,0,0
Parasitized,205,43.5,63.5,12,9241.5
Parasitized,1,14872.5,0,0,0
Parasitized,199.5,9248.5,0,0,0
Parasitized,291.5,17027,0,0,0
Parasitized,106.5,24808,0,0,0
Parasitized,24,197,177,400.5,13500.5
Parasitized,206,12186.5,0,0,0
Parasitized,9808.5,0,0,0,0
Parasitized,393.5,13880.5,0,0,0
Parasitized,128,16765.5,0,0,0
Parasitized,9.5,200.5,12261.5,0,0
Parasitized,4,11,276.5,10,10
Parasitized,10858,0,0,0,0
Parasitized,173.5,180,14485.5,0,0
Parasitized,13153,0,0,0,0
Parasitized,146,14026.5,0,0,0
Parasitized,191,19489,0,0,0
Parasitized,33,189,32,14,13558.5
Parasitized,180,17.5,2,12483.5,0
Parasitized,34,15080,0,0,0
Parasitized,165,15153.5,0,0,0
Parasitized,178.5,199,16535,0,0
Parasitized,139,232.5,14764.5,0,0
Parasitized,17709,0,0,0,0
Parasitized,297.5,12977,0,0,0
Parasitized,323.5,11132.5,0,0,0
Parasitized,14180.5,0,0,0,0
Parasitized,155.5,183,16751.5,0,0
Parasitized,158,14568,0,0,0
Parasitized,13476.5,0,0,0,0
Parasitized,11,213,10385,0,0
Parasitized,64.5,13946,0,0,0
Parasitized,8526.5,0,0,0,0
Parasitized,184.5,12651.5,0,0,0
Parasitized,63.5,180,12747.5,0,0
Parasitized,6831,0,0,0,0
Parasitized,49.5,51,11593,0,0
Parasitized,16948.5,0,0,0,0
Parasitized,162.5,14652,0,0,0
Parasitized,204,16546,0,0,0
Parasitized,68,12066,0,0,0
Parasitized,146.5,16571.5,0,0,0
Parasitized,258.5,15353.5,0,0,0
Parasitized,7521,0,0,0,0
Parasitized,224.5,182,14458,0,0
Parasitized,30,8.5,13434,0,0
Parasitized,273.5,6523,0,0,0
Parasitized,167.5,11068.5,0,0,0
Parasitized,2,184,184,21296,0
Parasitized,174,13757.5,0,0,0
Parasitized,281.5,16072,0,0,0
Parasitized,8159.5,0,0,0,0
Parasitized,3776,0,0,0,0
Parasitized,155,11533.5,0,0,0
Parasitized,155,17717.5,0,0,0
Parasitized,71.5,14050.5,0,0,0
Parasitized,141.5,87.5,15102.5,0,0
Parasitized,13492,0,0,0,0
Parasitized,139.5,271,21599.5,0,0
Parasitized,186.5,13767.5,0,0,0
Parasitized,169,146.5,16954.5,0,0
Parasitized,5.5,15938,0,0,0
Parasitized,106.5,19574,0,0,0
Parasitized,192.5,14368,0,0,0
Parasitized,7970.5,0,0,0,0
Parasitized,169.5,14611,0,0,0
Parasitized,8632.5,0,0,0,0
Parasitized,198.5,15744.5,0,0,0
Parasitized,19,175.5,11694.5,0,0
Parasitized,106,165.5,16207,0,0
Parasitized,165,10408,0,0,0
Parasitized,100.5,95,16917,0,0
Parasitized,111.5,16067.5,0,0,0
Parasitized,17.5,90,14306.5,0,0
Parasitized,155,16219.5,0,0,0
Parasitized,182.5,19324.5,0,0,0
Parasitized,130.5,12173,0,0,0
Parasitized,249.5,15020.5,0,0,0
Parasitized,14,195,17340,0,0
Parasitized,84.5,25.5,18513.5,0,0
Parasitized,15908.5,0,0,0,0
Parasitized,150,16301.5,0,0,0
Parasitized,155,161.5,15221,0,0
Parasitized,15362,0,0,0,0
Parasitized,141.5,78.5,16933.5,0,0
Parasitized,142,16796.5,0,0,0
Parasitized,21,12.5,255.5,15564,0
